structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z53_L180_incl,5.3,18.0,-155797.75103012452,3.106732049753191
PDI-BT-COF-same_z53_L181_incl,5.3,18.1,-155797.75021166285,3.1075505114276893
PDI-BT-COF-same_z54_L000_incl,5.4,0.0,-155797.7212680181,3.136494156176923
PDI-BT-COF-same_z54_L010_incl,5.4,1.0,-155797.67125679908,3.1865053751971573
PDI-BT-COF-same_z54_L020_incl,5.4,2.0,-155797.65543589808,3.2023262761940714
PDI-BT-COF-same_z54_L030_incl,5.4,3.0,-155797.65143199742,3.206330176850315
PDI-BT-COF-same_z54_L040_incl,5.4,4.0,-155797.63538228007,3.2223798941995483
PDI-BT-COF-same_z54_L050_incl,5.4,5.0,-155797.6036007712,3.2541614030778874
PDI-BT-COF-same_z54_L060_incl,5.4,6.0,-155797.56521907047,3.292543103802018
PDI-BT-COF-same_z54_L070_incl,5.4,7.0,-155797.53987453977,3.3178876345045865
PDI-BT-COF-same_z54_L080_incl,5.4,8.0,-155797.51945528848,3.3383068857947364
PDI-BT-COF-same_z54_L090_incl,5.4,9.0,-155797.50551855288,3.352243621397065
PDI-BT-COF-same_z54_L100_incl,5.4,10.0,-155797.4955287943,3.3622333799721673
PDI-BT-COF-same_z54_L110_incl,5.4,11.0,-155797.48851162597,3.36925054830499
PDI-BT-COF-same_z54_L120_incl,5.4,12.0,-155797.4886784473,3.3690837269823533
PDI-BT-COF-same_z54_L130_incl,5.4,13.0,-155797.502400435,3.355361739260843
PDI-BT-COF-same_z54_L140_incl,5.4,14.0,-155797.54202649172,3.3157356825540774
PDI-BT-COF-same_z54_L150_incl,5.4,15.0,-155797.59008508176,3.2676770925172605
PDI-BT-COF-same_z54_L160_incl,5.4,16.0,-155797.64193624147,3.215825932798907
PDI-BT-COF-same_z54_L170_incl,5.4,17.0,-155797.68717486731,3.1705873069586232
PDI-BT-COF-same_z54_L180_incl,5.4,18.0,-155797.73151576082,3.1262464134488255
PDI-BT-COF-same_z54_L181_incl,5.4,18.1,-155797.73143206982,3.1263301044527907
PDI-BT-COF-same_z55_L000_incl,5.5,0.0,-155797.63953570256,3.2182264717121143
PDI-BT-COF-same_z55_L010_incl,5.5,1.0,-155797.60233024898,3.255431925295852
PDI-BT-COF-same_z55_L020_incl,5.5,2.0,-155797.59896793234,3.2587942419340834
PDI-BT-COF-same_z55_L030_incl,5.5,3.0,-155797.60733146194,3.2504307123308536
PDI-BT-COF-same_z55_L040_incl,5.5,4.0,-155797.60222689636,3.2555352779163513
PDI-BT-COF-same_z55_L050_incl,5.5,5.0,-155797.5782983539,3.279463820363162
PDI-BT-COF-same_z55_L060_incl,5.5,6.0,-155797.54730035624,3.310461818036856
PDI-BT-COF-same_z55_L070_incl,5.5,7.0,-155797.52538876553,3.332373408746207
PDI-BT-COF-same_z55_L080_incl,5.5,8.0,-155797.50750983346,3.350252340809675
PDI-BT-COF-same_z55_L090_incl,5.5,9.0,-155797.49590527074,3.3618569035315886
PDI-BT-COF-same_z55_L100_incl,5.5,10.0,-155797.4869241394,3.370838034868939
PDI-BT-COF-same_z55_L110_incl,5.5,11.0,-155797.4810774683,3.376684705959633
PDI-BT-COF-same_z55_L120_incl,5.5,12.0,-155797.4811112186,3.37665095567354
PDI-BT-COF-same_z55_L130_incl,5.5,13.0,-155797.49158906972,3.3661731045576744
PDI-BT-COF-same_z55_L140_incl,5.5,14.0,-155797.52456427302,3.333197901258245
PDI-BT-COF-same_z55_L150_incl,5.5,15.0,-155797.56801526784,3.28974690643372
PDI-BT-COF-same_z55_L160_incl,5.5,16.0,-155797.6136276944,3.244134479871718
PDI-BT-COF-same_z55_L170_incl,5.5,17.0,-155797.66165569986,3.196106474410044
PDI-BT-COF-same_z55_L180_incl,5.5,18.0,-155797.7099081945,3.147853979782667
PDI-BT-COF-same_z55_L181_incl,5.5,18.1,-155797.71044455987,3.1473176144063473
PDI-BT-COF-same_z56_L000_incl,5.6,0.0,-155797.57856066906,3.279201505210949
PDI-BT-COF-same_z56_L010_incl,5.6,1.0,-155797.5529244427,3.3048377315863036
PDI-BT-COF-same_z56_L020_incl,5.6,2.0,-155797.55736780708,3.300394367193803
PDI-BT-COF-same_z56_L030_incl,5.6,3.0,-155797.57237119568,3.2853909785917494
PDI-BT-COF-same_z56_L040_incl,5.6,4.0,-155797.57533952044,3.2824226538359653
PDI-BT-COF-same_z56_L050_incl,5.6,5.0,-155797.55775170517,3.300010469101835
PDI-BT-COF-same_z56_L060_incl,5.6,6.0,-155797.5327726719,3.324989502376411
PDI-BT-COF-same_z56_L070_incl,5.6,7.0,-155797.5135357207,3.3442264535697177
PDI-BT-COF-same_z56_L080_incl,5.6,8.0,-155797.49812663262,3.3596355416520964
PDI-BT-COF-same_z56_L090_incl,5.6,9.0,-155797.48842773488,3.3693344393977895
PDI-BT-COF-same_z56_L100_incl,5.6,10.0,-155797.48023408762,3.3775280866539106
PDI-BT-COF-same_z56_L110_incl,5.6,11.0,-155797.47548848795,3.3822736863221508
PDI-BT-COF-same_z56_L120_incl,5.6,12.0,-155797.47559317245,3.3821690018230584
PDI-BT-COF-same_z56_L130_incl,5.6,13.0,-155797.48348087637,3.374281297903508
PDI-BT-COF-same_z56_L140_incl,5.6,14.0,-155797.51071357157,3.3470486027072184
PDI-BT-COF-same_z56_L150_incl,5.6,15.0,-155797.55013269247,3.307629481801996
PDI-BT-COF-same_z56_L160_incl,5.6,16.0,-155797.58965820147,3.2681039728049655
PDI-BT-COF-same_z56_L170_incl,5.6,17.0,-155797.63710436536,3.220657808909891
PDI-BT-COF-same_z56_L180_incl,5.6,18.0,-155797.68795367278,3.169808501494117
PDI-BT-COF-same_z56_L181_incl,5.6,18.1,-155797.6890139109,3.168748263386078
PDI-BT-COF-same_z57_L000_incl,5.7,0.0,-155797.53634545818,3.321416716091335
PDI-BT-COF-same_z57_L010_incl,5.7,1.0,-155797.52010014388,3.3376620303897653
PDI-BT-COF-same_z57_L020_incl,5.7,2.0,-155797.52780889452,3.3299532797536813
PDI-BT-COF-same_z57_L030_incl,5.7,3.0,-155797.5456600657,3.3121021085826214
PDI-BT-COF-same_z57_L040_incl,5.7,4.0,-155797.5536464043,3.3041157699772157
PDI-BT-COF-same_z57_L050_incl,5.7,5.0,-155797.54103176246,3.3167304118105676
PDI-BT-COF-same_z57_L060_incl,5.7,6.0,-155797.52083062046,3.336931553814793
PDI-BT-COF-same_z57_L070_incl,5.7,7.0,-155797.50392284748,3.3538393267954234
PDI-BT-COF-same_z57_L080_incl,5.7,8.0,-155797.49072991323,3.3670322610414587
PDI-BT-COF-same_z57_L090_incl,5.7,9.0,-155797.48257617778,3.3751859964977484
PDI-BT-COF-same_z57_L100_incl,5.7,10.0,-155797.4751988875,3.382563286781078
PDI-BT-COF-same_z57_L110_incl,5.7,11.0,-155797.4713609037,3.3864012705744244
PDI-BT-COF-same_z57_L120_incl,5.7,12.0,-155797.47160888134,3.386153292929521
PDI-BT-COF-same_z57_L130_incl,5.7,13.0,-155797.4775257436,3.3802364306757227
PDI-BT-COF-same_z57_L140_incl,5.7,14.0,-155797.50005021616,3.3577119581168517
PDI-BT-COF-same_z57_L150_incl,5.7,15.0,-155797.53580280667,3.321959367603995
PDI-BT-COF-same_z57_L160_incl,5.7,16.0,-155797.56992625364,3.287835920637008
PDI-BT-COF-same_z57_L170_incl,5.7,17.0,-155797.61470120464,3.2430609696311876
PDI-BT-COF-same_z57_L180_incl,5.7,18.0,-155797.66653500832,3.1912271659530234
PDI-BT-COF-same_z57_L181_incl,5.7,18.1,-155797.66804528417,3.1897168901050463
PDI-BT-COF-same_z58_L000_incl,5.8,0.0,-155797.50985009855,3.347912075725617
PDI-BT-COF-same_z58_L010_incl,5.8,1.0,-155797.49987589006,3.3578862842114177
PDI-BT-COF-same_z58_L020_incl,5.8,2.0,-155797.50718967873,3.3505724955466576
PDI-BT-COF-same_z58_L030_incl,5.8,3.0,-155797.52569545293,3.332066721341107
PDI-BT-COF-same_z58_L040_incl,5.8,4.0,-155797.5362445915,3.3215175827790517
PDI-BT-COF-same_z58_L050_incl,5.8,5.0,-155797.5273443304,3.3304178438847885
PDI-BT-COF-same_z58_L060_incl,5.8,6.0,-155797.51093347458,3.346828699694015
PDI-BT-COF-same_z58_L070_incl,5.8,7.0,-155797.49611420272,3.361647971556522
PDI-BT-COF-same_z58_L080_incl,5.8,8.0,-155797.48481691055,3.3729452637198847
PDI-BT-COF-same_z58_L090_incl,5.8,9.0,-155797.4779444812,3.3798176930868067
PDI-BT-COF-same_z58_L100_incl,5.8,10.0,-155797.47155408582,3.3862080884573516
PDI-BT-COF-same_z58_L110_incl,5.8,11.0,-155797.46840033404,3.3893618402362335
PDI-BT-COF-same_z58_L120_incl,5.8,12.0,-155797.4687541611,3.3890080131823197
PDI-BT-COF-same_z58_L130_incl,5.8,13.0,-155797.473322632,3.3844395422784146
PDI-BT-COF-same_z58_L140_incl,5.8,14.0,-155797.4920804362,3.3656817380688153
PDI-BT-COF-same_z58_L150_incl,5.8,15.0,-155797.52449052225,3.333271652023541
PDI-BT-COF-same_z58_L160_incl,5.8,16.0,-155797.5541942431,3.303567931172438
PDI-BT-COF-same_z58_L170_incl,5.8,17.0,-155797.59512273487,3.2626394394028466
PDI-BT-COF-same_z58_L180_incl,5.8,18.0,-155797.64618889434,3.211573279928416
PDI-BT-COF-same_z58_L181_incl,5.8,18.1,-155797.64807478077,3.20968739350792
PDI-BT-COF-same_z59_L000_incl,5.9,0.0,-155797.49456167952,3.3632004947576206
PDI-BT-COF-same_z59_L010_incl,5.9,1.0,-155797.4879529168,3.3698092574777547
PDI-BT-COF-same_z59_L020_incl,5.9,2.0,-155797.49327690538,3.3644852688885294
PDI-BT-COF-same_z59_L030_incl,5.9,3.0,-155797.51075755976,3.347004614508478
PDI-BT-COF-same_z59_L040_incl,5.9,4.0,-155797.52225543637,3.3355067379015964
PDI-BT-COF-same_z59_L050_incl,5.9,5.0,-155797.51607031876,3.341691855515819
PDI-BT-COF-same_z59_L060_incl,5.9,6.0,-155797.50270853634,3.3550536379334517
PDI-BT-COF-same_z59_L070_incl,5.9,7.0,-155797.48969179738,3.36807037689141
PDI-BT-COF-same_z59_L080_incl,5.9,8.0,-155797.4800045295,3.3777576447755564
PDI-BT-COF-same_z59_L090_incl,5.9,9.0,-155797.47428421656,3.383477957715513
PDI-BT-COF-same_z59_L100_incl,5.9,10.0,-155797.4689818055,3.3887803687830456
PDI-BT-COF-same_z59_L110_incl,5.9,11.0,-155797.4664549992,3.391307175072143
PDI-BT-COF-same_z59_L120_incl,5.9,12.0,-155797.4668207336,3.3909414406807628
PDI-BT-COF-same_z59_L130_incl,5.9,13.0,-155797.47056867697,3.3871934972994495
PDI-BT-COF-same_z59_L140_incl,5.9,14.0,-155797.48621785655,3.3715443177206907
PDI-BT-COF-same_z59_L150_incl,5.9,15.0,-155797.51566754447,3.3420946297992487
PDI-BT-COF-same_z59_L160_incl,5.9,16.0,-155797.54202612682,3.3157360474579036
PDI-BT-COF-same_z59_L170_incl,5.9,17.0,-155797.5784852695,3.279276904766448
PDI-BT-COF-same_z59_L180_incl,5.9,18.0,-155797.62729292436,3.2304692499164958
PDI-BT-COF-same_z59_L181_incl,5.9,18.1,-155797.6294348437,3.228327330580214
